,year,month,day,hour,mean,min,max,ymdh
429,2021,11,6,17,91.16666666666667,85,96,2021-11-06 17:00:00
430,2021,11,6,18,83.66666666666667,78,90,2021-11-06 18:00:00
431,2021,11,6,19,79.0,76,83,2021-11-06 19:00:00
432,2021,11,6,20,75.0,66,80,2021-11-06 20:00:00
433,2021,11,6,21,77.33333333333333,69,86,2021-11-06 21:00:00
434,2021,11,6,22,75.33333333333333,73,78,2021-11-06 22:00:00
435,2021,11,6,23,77.5,74,81,2021-11-06 23:00:00
436,2021,11,7,0,90.75,72,104,2021-11-07 00:00:00
437,2021,11,7,1,81.5,69,91,2021-11-07 01:00:00
438,2021,11,7,2,72.16666666666667,63,85,2021-11-07 02:00:00
439,2021,11,7,3,88.0,77,94,2021-11-07 03:00:00
440,2021,11,7,5,111.0,105,117,2021-11-07 05:00:00
441,2021,11,7,6,114.0,100,124,2021-11-07 06:00:00
442,2021,11,7,7,122.5,118,127,2021-11-07 07:00:00
443,2021,11,7,8,84.5,56,113,2021-11-07 08:00:00
444,2021,11,7,9,113.0,109,117,2021-11-07 09:00:00
445,2021,11,7,10,102.0,102,102,2021-11-07 10:00:00
446,2021,11,7,11,75.66666666666667,57,111,2021-11-07 11:00:00
447,2021,11,7,12,100.5,56,120,2021-11-07 12:00:00
448,2021,11,7,14,92.75,89,101,2021-11-07 14:00:00
449,2021,11,7,15,87.33333333333333,85,89,2021-11-07 15:00:00
450,2021,11,7,16,78.6,72,85,2021-11-07 16:00:00
451,2021,11,7,17,75.66666666666667,72,79,2021-11-07 17:00:00
452,2021,11,7,18,75.16666666666667,70,84,2021-11-07 18:00:00
453,2021,11,7,19,75.33333333333333,71,80,2021-11-07 19:00:00
454,2021,11,7,20,74.33333333333333,71,79,2021-11-07 20:00:00
455,2021,11,7,21,72.5,65,81,2021-11-07 21:00:00
456,2021,11,7,22,75.0,70,78,2021-11-07 22:00:00
457,2021,11,7,23,78.5,70,84,2021-11-07 23:00:00
458,2021,11,8,0,92.0,92,92,2021-11-08 00:00:00
459,2021,11,8,1,117.0,103,131,2021-11-08 01:00:00
460,2021,11,8,2,84.5,62,99,2021-11-08 02:00:00
461,2021,11,8,3,84.16666666666667,57,96,2021-11-08 03:00:00
462,2021,11,8,4,88.75,57,102,2021-11-08 04:00:00
463,2021,11,8,5,100.5,97,108,2021-11-08 05:00:00
464,2021,11,8,6,82.0,80,86,2021-11-08 06:00:00
465,2021,11,8,7,90.0,51,114,2021-11-08 07:00:00
466,2021,11,8,8,101.2,92,109,2021-11-08 08:00:00
467,2021,11,8,9,88.2,80,102,2021-11-08 09:00:00
468,2021,11,8,10,98.16666666666667,91,105,2021-11-08 10:00:00
469,2021,11,8,11,88.33333333333333,81,91,2021-11-08 11:00:00
470,2021,11,8,12,91.0,91,91,2021-11-08 12:00:00
471,2021,11,8,15,89.75,84,96,2021-11-08 15:00:00
472,2021,11,8,16,81.5,71,95,2021-11-08 16:00:00
473,2021,11,8,17,69.0,61,80,2021-11-08 17:00:00
474,2021,11,8,18,67.16666666666667,62,73,2021-11-08 18:00:00
475,2021,11,8,19,66.33333333333333,65,69,2021-11-08 19:00:00
476,2021,11,8,20,71.0,66,87,2021-11-08 20:00:00
477,2021,11,8,21,68.2,64,75,2021-11-08 21:00:00
478,2021,11,8,22,102.0,102,102,2021-11-08 22:00:00
479,2021,11,8,23,98.0,63,123,2021-11-08 23:00:00
480,2021,11,9,0,90.2,76,97,2021-11-09 00:00:00
481,2021,11,9,1,88.0,76,95,2021-11-09 01:00:00
482,2021,11,9,2,85.66666666666667,82,89,2021-11-09 02:00:00
483,2021,11,9,3,83.83333333333333,82,88,2021-11-09 03:00:00
484,2021,11,9,4,85.0,68,95,2021-11-09 04:00:00
485,2021,11,9,5,93.0,84,102,2021-11-09 05:00:00
486,2021,11,9,6,95.5,87,104,2021-11-09 06:00:00
487,2021,11,9,7,91.75,85,99,2021-11-09 07:00:00
488,2021,11,9,8,94.33333333333333,90,97,2021-11-09 08:00:00
489,2021,11,9,9,93.33333333333333,88,97,2021-11-09 09:00:00
490,2021,11,9,10,97.0,97,97,2021-11-09 10:00:00
491,2021,11,9,11,100.33333333333333,99,102,2021-11-09 11:00:00
492,2021,11,9,12,97.33333333333333,92,106,2021-11-09 12:00:00
493,2021,11,9,13,90.6,81,98,2021-11-09 13:00:00
494,2021,11,9,14,87.8,79,97,2021-11-09 14:00:00
495,2021,11,9,15,79.4,73,87,2021-11-09 15:00:00
496,2021,11,9,16,74.33333333333333,72,80,2021-11-09 16:00:00
497,2021,11,9,17,70.75,62,76,2021-11-09 17:00:00
498,2021,11,9,18,67.5,67,69,2021-11-09 18:00:00
499,2021,11,9,19,71.16666666666667,63,86,2021-11-09 19:00:00
500,2021,11,9,20,69.33333333333333,62,76,2021-11-09 20:00:00
501,2021,11,9,21,78.5,69,95,2021-11-09 21:00:00
502,2021,11,9,23,98.75,61,116,2021-11-09 23:00:00
503,2021,11,10,0,99.25,96,102,2021-11-10 00:00:00
504,2021,11,10,1,95.5,87,104,2021-11-10 01:00:00
505,2021,11,10,2,75.66666666666667,51,94,2021-11-10 02:00:00
506,2021,11,10,3,127.0,127,127,2021-11-10 03:00:00
507,2021,11,10,4,93.0,58,118,2021-11-10 04:00:00
508,2021,11,10,5,80.5,52,107,2021-11-10 05:00:00
509,2021,11,10,6,93.0,91,95,2021-11-10 06:00:00
510,2021,11,10,7,108.5,105,112,2021-11-10 07:00:00
511,2021,11,10,8,101.0,96,104,2021-11-10 08:00:00
512,2021,11,10,9,96.6,83,112,2021-11-10 09:00:00
513,2021,11,10,10,104.2,100,109,2021-11-10 10:00:00
514,2021,11,10,11,111.8,100,129,2021-11-10 11:00:00
515,2021,11,10,12,95.25,85,106,2021-11-10 12:00:00
516,2021,11,10,13,84.2,78,90,2021-11-10 13:00:00
517,2021,11,10,14,79.8,72,86,2021-11-10 14:00:00
518,2021,11,10,15,90.5,78,111,2021-11-10 15:00:00
519,2021,11,10,16,76.33333333333333,70,84,2021-11-10 16:00:00
520,2021,11,10,17,74.16666666666667,70,79,2021-11-10 17:00:00
521,2021,11,10,18,69.0,68,71,2021-11-10 18:00:00
522,2021,11,10,23,132.0,121,143,2021-11-10 23:00:00
523,2021,11,11,0,87.0,60,102,2021-11-11 00:00:00
524,2021,11,11,1,83.2,58,106,2021-11-11 01:00:00
525,2021,11,11,2,90.75,68,107,2021-11-11 02:00:00
526,2021,11,11,3,115.66666666666667,107,124,2021-11-11 03:00:00
527,2021,11,11,4,105.33333333333333,98,115,2021-11-11 04:00:00
528,2021,11,11,5,111.0,111,111,2021-11-11 05:00:00
529,2021,11,11,6,112.33333333333333,110,116,2021-11-11 06:00:00
530,2021,11,11,7,117.25,113,126,2021-11-11 07:00:00
531,2021,11,11,8,115.0,115,115,2021-11-11 08:00:00
532,2021,11,11,9,106.4,100,114,2021-11-11 09:00:00
533,2021,11,11,10,99.75,62,121,2021-11-11 10:00:00
534,2021,11,11,11,106.75,104,112,2021-11-11 11:00:00
535,2021,11,11,12,83.25,54,119,2021-11-11 12:00:00
536,2021,11,11,13,115.66666666666667,111,124,2021-11-11 13:00:00
537,2021,11,11,14,98.4,58,130,2021-11-11 14:00:00
538,2021,11,11,15,95.5,91,103,2021-11-11 15:00:00
539,2021,11,11,16,93.16666666666667,86,101,2021-11-11 16:00:00
540,2021,11,11,17,68.83333333333333,65,78,2021-11-11 17:00:00
541,2021,11,11,18,73.33333333333333,66,83,2021-11-11 18:00:00
542,2021,11,11,19,70.0,64,79,2021-11-11 19:00:00
543,2021,11,11,20,76.0,68,82,2021-11-11 20:00:00
544,2021,11,11,21,71.25,68,76,2021-11-11 21:00:00
545,2021,11,11,22,69.6,66,73,2021-11-11 22:00:00
546,2021,11,11,23,82.33333333333333,69,95,2021-11-11 23:00:00
547,2021,11,12,0,74.66666666666667,67,87,2021-11-12 00:00:00
548,2021,11,12,1,80.5,75,94,2021-11-12 01:00:00
549,2021,11,12,3,99.5,92,105,2021-11-12 03:00:00
550,2021,11,12,4,94.0,59,107,2021-11-12 04:00:00
551,2021,11,12,5,91.16666666666667,61,102,2021-11-12 05:00:00
552,2021,11,12,6,91.66666666666667,83,97,2021-11-12 06:00:00
553,2021,11,12,7,88.8,59,101,2021-11-12 07:00:00
554,2021,11,12,8,105.0,97,113,2021-11-12 08:00:00
555,2021,11,12,9,98.8,95,106,2021-11-12 09:00:00
556,2021,11,12,10,93.2,53,128,2021-11-12 10:00:00
557,2021,11,12,11,92.66666666666667,88,101,2021-11-12 11:00:00
558,2021,11,12,12,84.6,75,92,2021-11-12 12:00:00
559,2021,11,12,13,80.66666666666667,69,90,2021-11-12 13:00:00
560,2021,11,12,14,89.33333333333333,81,96,2021-11-12 14:00:00
561,2021,11,12,15,85.6,81,90,2021-11-12 15:00:00
562,2021,11,12,16,82.5,76,96,2021-11-12 16:00:00
563,2021,11,12,17,82.83333333333333,78,90,2021-11-12 17:00:00
564,2021,11,12,18,74.0,67,82,2021-11-12 18:00:00
565,2021,11,12,19,69.0,67,71,2021-11-12 19:00:00
566,2021,11,12,20,66.83333333333333,58,71,2021-11-12 20:00:00
567,2021,11,12,21,67.25,63,71,2021-11-12 21:00:00
568,2021,11,12,22,67.2,65,69,2021-11-12 22:00:00
569,2021,11,12,23,73.83333333333333,65,93,2021-11-12 23:00:00
570,2021,11,13,0,69.83333333333333,61,77,2021-11-13 00:00:00
571,2021,11,13,1,67.6,61,81,2021-11-13 01:00:00
572,2021,11,13,2,72.0,64,80,2021-11-13 02:00:00
573,2021,11,13,3,75.66666666666667,58,89,2021-11-13 03:00:00
574,2021,11,13,4,76.0,60,88,2021-11-13 04:00:00
575,2021,11,13,5,77.66666666666667,71,83,2021-11-13 05:00:00
576,2021,11,13,6,83.4,67,98,2021-11-13 06:00:00
577,2021,11,13,7,95.0,92,98,2021-11-13 07:00:00
578,2021,11,13,8,100.0,91,111,2021-11-13 08:00:00
579,2021,11,13,9,95.5,90,101,2021-11-13 09:00:00
580,2021,11,13,10,88.33333333333333,88,89,2021-11-13 10:00:00
581,2021,11,13,11,85.75,53,106,2021-11-13 11:00:00
582,2021,11,13,14,82.5,78,87,2021-11-13 14:00:00
583,2021,11,13,15,79.66666666666667,73,83,2021-11-13 15:00:00
584,2021,11,13,16,89.66666666666667,78,108,2021-11-13 16:00:00
585,2021,11,13,17,80.83333333333333,72,90,2021-11-13 17:00:00
586,2021,11,13,18,76.33333333333333,69,90,2021-11-13 18:00:00
587,2021,11,13,19,77.75,71,90,2021-11-13 19:00:00
588,2021,11,13,20,69.66666666666667,65,78,2021-11-13 20:00:00
589,2021,11,13,21,68.0,60,76,2021-11-13 21:00:00
590,2021,11,13,22,67.33333333333333,63,80,2021-11-13 22:00:00
591,2021,11,13,23,65.66666666666667,63,70,2021-11-13 23:00:00
592,2021,11,14,0,84.0,77,94,2021-11-14 00:00:00
593,2021,11,14,1,89.0,80,96,2021-11-14 01:00:00
594,2021,11,14,2,83.33333333333333,74,91,2021-11-14 02:00:00
595,2021,11,14,3,71.0,62,84,2021-11-14 03:00:00
596,2021,11,14,4,75.8,68,85,2021-11-14 04:00:00
597,2021,11,14,5,72.8,66,82,2021-11-14 05:00:00
598,2021,11,14,6,79.0,59,90,2021-11-14 06:00:00
599,2021,11,14,7,91.66666666666667,84,98,2021-11-14 07:00:00
600,2021,11,14,8,96.75,90,107,2021-11-14 08:00:00
601,2021,11,14,9,124.0,124,124,2021-11-14 09:00:00
602,2021,11,14,10,96.5,95,98,2021-11-14 10:00:00
603,2021,11,14,12,87.33333333333333,78,93,2021-11-14 12:00:00
604,2021,11,14,13,87.6,81,99,2021-11-14 13:00:00
605,2021,11,14,14,81.33333333333333,78,85,2021-11-14 14:00:00
606,2021,11,14,15,85.0,72,98,2021-11-14 15:00:00
607,2021,11,14,16,86.25,80,90,2021-11-14 16:00:00
608,2021,11,14,17,82.8,79,89,2021-11-14 17:00:00
609,2021,11,14,18,77.5,75,81,2021-11-14 18:00:00
610,2021,11,14,19,66.0,61,85,2021-11-14 19:00:00
611,2021,11,14,20,71.5,67,76,2021-11-14 20:00:00
612,2021,11,14,22,67.4,64,70,2021-11-14 22:00:00
613,2021,11,14,23,70.83333333333333,64,80,2021-11-14 23:00:00
614,2021,11,15,0,82.75,72,105,2021-11-15 00:00:00
615,2021,11,15,2,99.66666666666667,97,103,2021-11-15 02:00:00
616,2021,11,15,3,94.4,91,101,2021-11-15 03:00:00
617,2021,11,15,4,90.8,55,116,2021-11-15 04:00:00
618,2021,11,15,5,104.0,100,106,2021-11-15 05:00:00
619,2021,11,15,6,90.0,83,97,2021-11-15 06:00:00
620,2021,11,15,7,116.75,113,122,2021-11-15 07:00:00
621,2021,11,15,8,99.0,86,104,2021-11-15 08:00:00
622,2021,11,15,9,87.83333333333333,80,96,2021-11-15 09:00:00
623,2021,11,15,10,99.0,88,105,2021-11-15 10:00:00
624,2021,11,15,11,94.8,90,102,2021-11-15 11:00:00
625,2021,11,15,12,78.5,72,85,2021-11-15 12:00:00
626,2021,11,15,13,76.83333333333333,72,89,2021-11-15 13:00:00
627,2021,11,15,14,75.33333333333333,71,81,2021-11-15 14:00:00
628,2021,11,15,15,75.33333333333333,71,83,2021-11-15 15:00:00
629,2021,11,15,16,87.83333333333333,77,100,2021-11-15 16:00:00
630,2021,11,15,17,66.5,61,77,2021-11-15 17:00:00
631,2021,11,15,18,68.16666666666667,62,81,2021-11-15 18:00:00
632,2021,11,15,19,67.75,61,71,2021-11-15 19:00:00
633,2021,11,15,20,70.83333333333333,63,91,2021-11-15 20:00:00
634,2021,11,15,21,69.4,58,75,2021-11-15 21:00:00
635,2021,11,15,22,88.66666666666667,82,100,2021-11-15 22:00:00
636,2021,11,15,23,85.5,78,96,2021-11-15 23:00:00
637,2021,11,16,0,80.0,67,92,2021-11-16 00:00:00
638,2021,11,16,1,79.0,70,87,2021-11-16 01:00:00
639,2021,11,16,2,79.2,72,86,2021-11-16 02:00:00
640,2021,11,16,3,82.5,72,95,2021-11-16 03:00:00
641,2021,11,16,4,116.5,112,121,2021-11-16 04:00:00
642,2021,11,16,5,118.0,102,134,2021-11-16 05:00:00
643,2021,11,16,6,86.4,75,92,2021-11-16 06:00:00
644,2021,11,16,7,78.16666666666667,75,82,2021-11-16 07:00:00
645,2021,11,16,8,87.5,69,106,2021-11-16 08:00:00
646,2021,11,16,9,80.5,79,82,2021-11-16 09:00:00
647,2021,11,16,10,91.75,80,107,2021-11-16 10:00:00
648,2021,11,16,11,91.66666666666667,53,104,2021-11-16 11:00:00
649,2021,11,16,12,103.0,93,107,2021-11-16 12:00:00
650,2021,11,16,13,99.2,94,104,2021-11-16 13:00:00
651,2021,11,16,14,95.8,89,107,2021-11-16 14:00:00
652,2021,11,16,15,83.5,82,87,2021-11-16 15:00:00
653,2021,11,16,16,82.33333333333333,70,104,2021-11-16 16:00:00
654,2021,11,16,17,67.66666666666667,66,70,2021-11-16 17:00:00
655,2021,11,16,18,71.4,67,80,2021-11-16 18:00:00
656,2021,11,16,19,71.83333333333333,68,83,2021-11-16 19:00:00
657,2021,11,16,20,66.5,59,74,2021-11-16 20:00:00
658,2021,11,16,21,70.6,66,84,2021-11-16 21:00:00
659,2021,11,17,5,103.25,85,130,2021-11-17 05:00:00
660,2021,11,17,6,109.25,101,120,2021-11-17 06:00:00
661,2021,11,17,7,114.2,107,130,2021-11-17 07:00:00
662,2021,11,17,8,103.25,88,113,2021-11-17 08:00:00
663,2021,11,17,9,96.5,96,97,2021-11-17 09:00:00
664,2021,11,17,10,91.6,83,102,2021-11-17 10:00:00
665,2021,11,17,11,100.25,92,116,2021-11-17 11:00:00
666,2021,11,17,12,86.25,78,102,2021-11-17 12:00:00
667,2021,11,17,13,83.66666666666667,56,95,2021-11-17 13:00:00
668,2021,11,17,14,90.6,85,96,2021-11-17 14:00:00
669,2021,11,17,15,83.5,80,91,2021-11-17 15:00:00
670,2021,11,17,16,78.8,72,84,2021-11-17 16:00:00
671,2021,11,17,17,66.83333333333333,63,70,2021-11-17 17:00:00
672,2021,11,17,18,67.6,66,70,2021-11-17 18:00:00
673,2021,11,17,19,63.2,60,66,2021-11-17 19:00:00
674,2021,11,17,20,47.8,32,70,2021-11-17 20:00:00
675,2021,11,17,21,68.5,66,70,2021-11-17 21:00:00
676,2021,11,17,22,82.5,74,91,2021-11-17 22:00:00
677,2021,11,17,23,100.5,87,126,2021-11-17 23:00:00
678,2021,11,18,0,92.5,92,93,2021-11-18 00:00:00
679,2021,11,18,1,101.2,97,105,2021-11-18 01:00:00
680,2021,11,18,2,96.25,93,101,2021-11-18 02:00:00
681,2021,11,18,3,91.5,74,120,2021-11-18 03:00:00
682,2021,11,18,4,119.75,116,123,2021-11-18 04:00:00
683,2021,11,18,5,121.0,119,123,2021-11-18 05:00:00
684,2021,11,18,6,109.4,99,117,2021-11-18 06:00:00
685,2021,11,18,7,105.2,97,114,2021-11-18 07:00:00
686,2021,11,18,8,103.8,101,107,2021-11-18 08:00:00
687,2021,11,18,9,102.33333333333333,99,105,2021-11-18 09:00:00
688,2021,11,18,10,93.66666666666667,82,101,2021-11-18 10:00:00
689,2021,11,18,11,109.66666666666667,96,119,2021-11-18 11:00:00
690,2021,11,18,12,93.25,69,106,2021-11-18 12:00:00
691,2021,11,18,13,95.33333333333333,82,112,2021-11-18 13:00:00
692,2021,11,18,14,89.16666666666667,82,95,2021-11-18 14:00:00
693,2021,11,18,15,82.83333333333333,78,92,2021-11-18 15:00:00
694,2021,11,18,16,75.66666666666667,63,84,2021-11-18 16:00:00
695,2021,11,18,17,68.16666666666667,56,82,2021-11-18 17:00:00
696,2021,11,18,18,60.5,59,64,2021-11-18 18:00:00
697,2021,11,18,19,64.2,57,72,2021-11-18 19:00:00
698,2021,11,18,20,60.666666666666664,56,72,2021-11-18 20:00:00
699,2021,11,18,21,63.166666666666664,53,75,2021-11-18 21:00:00
700,2021,11,18,22,70.6,56,86,2021-11-18 22:00:00
701,2021,11,18,23,74.16666666666667,63,89,2021-11-18 23:00:00
702,2021,11,19,0,75.16666666666667,67,95,2021-11-19 00:00:00
703,2021,11,19,1,83.75,71,115,2021-11-19 01:00:00
704,2021,11,19,2,102.0,102,102,2021-11-19 02:00:00
705,2021,11,19,3,103.0,100,105,2021-11-19 03:00:00
706,2021,11,19,4,100.6,97,105,2021-11-19 04:00:00
707,2021,11,19,5,100.25,85,111,2021-11-19 05:00:00
708,2021,11,19,6,96.83333333333333,89,101,2021-11-19 06:00:00
709,2021,11,19,7,97.16666666666667,92,103,2021-11-19 07:00:00
710,2021,11,19,8,90.0,90,90,2021-11-19 08:00:00
711,2021,11,19,9,96.75,61,117,2021-11-19 09:00:00
712,2021,11,19,10,114.5,111,118,2021-11-19 10:00:00
713,2021,11,19,11,135.5,135,136,2021-11-19 11:00:00
714,2021,11,19,12,126.0,122,130,2021-11-19 12:00:00
715,2021,11,19,13,109.0,109,109,2021-11-19 13:00:00
716,2021,11,19,14,106.33333333333333,104,108,2021-11-19 14:00:00
717,2021,11,19,15,81.8,78,84,2021-11-19 15:00:00
718,2021,11,19,16,85.5,82,94,2021-11-19 16:00:00
719,2021,11,19,17,85.8,84,89,2021-11-19 17:00:00
720,2021,11,19,18,85.66666666666667,81,92,2021-11-19 18:00:00
721,2021,11,19,19,76.6,72,80,2021-11-19 19:00:00
722,2021,11,19,20,89.5,79,112,2021-11-19 20:00:00
723,2021,11,19,21,88.0,88,88,2021-11-19 21:00:00
724,2021,11,20,6,102.25,97,106,2021-11-20 06:00:00
725,2021,11,20,7,89.66666666666667,86,95,2021-11-20 07:00:00
726,2021,11,20,8,98.0,88,119,2021-11-20 08:00:00
727,2021,11,20,9,96.16666666666667,81,109,2021-11-20 09:00:00
728,2021,11,20,10,92.6,89,98,2021-11-20 10:00:00
729,2021,11,20,11,94.2,81,107,2021-11-20 11:00:00
730,2021,11,20,12,97.0,87,135,2021-11-20 12:00:00
731,2021,11,20,13,96.83333333333333,88,103,2021-11-20 13:00:00
732,2021,11,20,14,83.5,78,90,2021-11-20 14:00:00
733,2021,11,20,15,83.6,76,94,2021-11-20 15:00:00
734,2021,11,20,16,77.66666666666667,75,79,2021-11-20 16:00:00
735,2021,11,20,17,80.5,72,94,2021-11-20 17:00:00
736,2021,11,20,18,75.0,71,82,2021-11-20 18:00:00
737,2021,11,20,19,74.0,69,81,2021-11-20 19:00:00
738,2021,11,20,20,68.66666666666667,64,74,2021-11-20 20:00:00
739,2021,11,20,21,64.83333333333333,59,68,2021-11-20 21:00:00
740,2021,11,20,22,65.66666666666667,60,71,2021-11-20 22:00:00
741,2021,11,20,23,71.8,62,80,2021-11-20 23:00:00
742,2021,11,21,0,72.5,63,82,2021-11-21 00:00:00
743,2021,11,21,1,112.0,112,112,2021-11-21 01:00:00
744,2021,11,21,2,110.5,107,114,2021-11-21 02:00:00
745,2021,11,21,4,112.66666666666667,100,119,2021-11-21 04:00:00
746,2021,11,21,5,124.0,119,129,2021-11-21 05:00:00
747,2021,11,21,6,98.0,87,105,2021-11-21 06:00:00
748,2021,11,21,7,121.0,121,121,2021-11-21 07:00:00
749,2021,11,21,8,105.75,83,117,2021-11-21 08:00:00
750,2021,11,21,9,116.0,116,116,2021-11-21 09:00:00
751,2021,11,21,10,106.0,106,106,2021-11-21 10:00:00
752,2021,11,21,12,96.0,84,107,2021-11-21 12:00:00
753,2021,11,21,13,93.0,63,103,2021-11-21 13:00:00
754,2021,11,21,14,96.2,88,101,2021-11-21 14:00:00
755,2021,11,21,15,96.83333333333333,88,102,2021-11-21 15:00:00
756,2021,11,21,16,76.83333333333333,71,87,2021-11-21 16:00:00
757,2021,11,21,17,74.5,67,83,2021-11-21 17:00:00
758,2021,11,21,18,67.33333333333333,66,70,2021-11-21 18:00:00
759,2021,11,21,19,65.16666666666667,64,67,2021-11-21 19:00:00
760,2021,11,21,20,70.5,64,78,2021-11-21 20:00:00
761,2021,11,21,21,62.0,58,72,2021-11-21 21:00:00
762,2021,11,21,22,68.5,63,78,2021-11-21 22:00:00
763,2021,11,21,23,69.16666666666667,66,72,2021-11-21 23:00:00
764,2021,11,22,0,67.0,65,69,2021-11-22 00:00:00
765,2021,11,22,2,84.66666666666667,78,89,2021-11-22 02:00:00
766,2021,11,22,3,97.4,91,108,2021-11-22 03:00:00
767,2021,11,22,4,89.5,79,100,2021-11-22 04:00:00
768,2021,11,22,5,96.6,91,103,2021-11-22 05:00:00
769,2021,11,22,6,85.8,82,94,2021-11-22 06:00:00
770,2021,11,22,7,90.83333333333333,76,120,2021-11-22 07:00:00
771,2021,11,22,8,106.0,89,123,2021-11-22 08:00:00
772,2021,11,22,9,83.0,61,121,2021-11-22 09:00:00
773,2021,11,22,10,100.5,95,105,2021-11-22 10:00:00
774,2021,11,22,11,89.0,75,98,2021-11-22 11:00:00
775,2021,11,22,12,83.33333333333333,72,99,2021-11-22 12:00:00
776,2021,11,22,13,79.5,76,85,2021-11-22 13:00:00
777,2021,11,22,14,85.2,79,91,2021-11-22 14:00:00
778,2021,11,22,15,97.33333333333333,95,102,2021-11-22 15:00:00
779,2021,11,22,16,80.6,76,86,2021-11-22 16:00:00
780,2021,11,22,17,77.66666666666667,74,85,2021-11-22 17:00:00
781,2021,11,22,18,75.33333333333333,67,88,2021-11-22 18:00:00
782,2021,11,22,19,72.16666666666667,71,76,2021-11-22 19:00:00
783,2021,11,22,20,70.0,64,77,2021-11-22 20:00:00
784,2021,11,22,21,58.666666666666664,40,84,2021-11-22 21:00:00
785,2021,11,22,22,71.0,66,79,2021-11-22 22:00:00
786,2021,11,22,23,102.0,97,107,2021-11-22 23:00:00
787,2021,11,23,0,95.4,82,110,2021-11-23 00:00:00
788,2021,11,23,1,94.83333333333333,90,100,2021-11-23 01:00:00
789,2021,11,23,2,88.4,86,94,2021-11-23 02:00:00
790,2021,11,23,3,82.2,66,94,2021-11-23 03:00:00
791,2021,11,23,4,84.0,79,89,2021-11-23 04:00:00
792,2021,11,23,5,105.66666666666667,100,110,2021-11-23 05:00:00
793,2021,11,23,6,101.2,93,109,2021-11-23 06:00:00
794,2021,11,23,7,101.25,87,112,2021-11-23 07:00:00
795,2021,11,23,8,90.75,84,99,2021-11-23 08:00:00
796,2021,11,23,9,83.0,80,85,2021-11-23 09:00:00
797,2021,11,23,10,86.66666666666667,83,90,2021-11-23 10:00:00
798,2021,11,23,11,93.0,87,96,2021-11-23 11:00:00
799,2021,11,23,13,78.0,77,79,2021-11-23 13:00:00
800,2021,11,23,14,75.5,61,87,2021-11-23 14:00:00
801,2021,11,23,15,75.2,71,82,2021-11-23 15:00:00
802,2021,11,23,16,79.0,70,91,2021-11-23 16:00:00
803,2021,11,23,17,66.33333333333333,63,74,2021-11-23 17:00:00
804,2021,11,23,18,73.5,58,93,2021-11-23 18:00:00
805,2021,11,23,19,63.166666666666664,57,70,2021-11-23 19:00:00
806,2021,11,23,20,68.33333333333333,64,72,2021-11-23 20:00:00
807,2021,11,23,21,67.8,61,80,2021-11-23 21:00:00
808,2021,11,24,6,108.33333333333333,100,118,2021-11-24 06:00:00
809,2021,11,24,7,115.33333333333333,100,132,2021-11-24 07:00:00
810,2021,11,24,8,103.8,99,109,2021-11-24 08:00:00
811,2021,11,24,9,96.0,58,116,2021-11-24 09:00:00
812,2021,11,24,10,101.25,99,105,2021-11-24 10:00:00
813,2021,11,24,11,104.6,96,110,2021-11-24 11:00:00
814,2021,11,24,12,96.5,91,104,2021-11-24 12:00:00
815,2021,11,24,13,87.16666666666667,79,101,2021-11-24 13:00:00
816,2021,11,24,14,89.33333333333333,84,94,2021-11-24 14:00:00
817,2021,11,24,15,83.0,75,101,2021-11-24 15:00:00
818,2021,11,24,16,77.16666666666667,69,88,2021-11-24 16:00:00
819,2021,11,24,17,73.5,67,83,2021-11-24 17:00:00
820,2021,11,24,18,66.66666666666667,65,68,2021-11-24 18:00:00
821,2021,11,24,19,70.5,65,74,2021-11-24 19:00:00
822,2021,11,24,20,68.0,59,79,2021-11-24 20:00:00
823,2021,11,24,21,68.66666666666667,64,75,2021-11-24 21:00:00
824,2021,11,24,22,74.5,71,79,2021-11-24 22:00:00
825,2021,11,24,23,111.8,96,135,2021-11-24 23:00:00
826,2021,11,25,0,92.0,86,102,2021-11-25 00:00:00
827,2021,11,25,1,89.6,85,95,2021-11-25 01:00:00
828,2021,11,25,2,82.6,59,101,2021-11-25 02:00:00
829,2021,11,25,3,79.4,72,87,2021-11-25 03:00:00
830,2021,11,25,4,79.8,71,85,2021-11-25 04:00:00
831,2021,11,25,5,95.33333333333333,86,106,2021-11-25 05:00:00
832,2021,11,25,6,96.33333333333333,90,100,2021-11-25 06:00:00
833,2021,11,25,7,80.0,75,87,2021-11-25 07:00:00
834,2021,11,25,8,90.25,78,100,2021-11-25 08:00:00
835,2021,11,25,9,100.0,94,110,2021-11-25 09:00:00
836,2021,11,25,11,89.5,87,91,2021-11-25 11:00:00
837,2021,11,25,12,95.6,81,106,2021-11-25 12:00:00
838,2021,11,25,13,85.83333333333333,81,92,2021-11-25 13:00:00
839,2021,11,25,14,93.5,90,102,2021-11-25 14:00:00
840,2021,11,25,15,89.8,86,95,2021-11-25 15:00:00
841,2021,11,25,16,93.83333333333333,84,112,2021-11-25 16:00:00
842,2021,11,25,17,77.0,68,94,2021-11-25 17:00:00
843,2021,11,25,18,78.83333333333333,65,97,2021-11-25 18:00:00
844,2021,11,25,19,70.16666666666667,65,77,2021-11-25 19:00:00
845,2021,11,25,20,62.666666666666664,58,71,2021-11-25 20:00:00
846,2021,11,25,21,68.0,67,69,2021-11-25 21:00:00
